Review #,Review,product,delivery,price,service,explanation,,,,
157,high quality naman kaso kulang lense nya it makes me disappointed kasi fist time ko omorder here,1,0,0,0,Product for missing lenses.,,,,
158,i give 3 stars ksi hindi maganda ang packaging at hindi ko pa din na ttry,0,1,0,0,Delivery since not good packaging and product since haven't tried it yet.,,,,
159,maganda dahil maliit talaga kasya sa bag pero manipis as expected okay siya kung gagamitin lang para di mainitan sa araw pwede din sa ulan pero kung malakas yung hangin for sure babaliktad or lilipad to sobrang nipis at parang di stable yung hawakan mukhang agad masisira pero pwede na,1,0,0,0,Product for being small,thin,and unstable.,,
160,so far good camera is not that great but it has huge capacity cool follow up feedback gave 3 stars nlng kc ang bilis malowbat at sbrng lag nya ang dmi p nmng space i dont know why pero sbrang bgal so lag and ang bilis malowbat,1,0,0,0,Product because it lags and the battery dies quickly.,,,,
161,mouse for consideration less expectation less disappointment nakaka suya lang 4 pcs same item out of 5 sana may variety man lang,1,0,0,0,Product because same items were given.,,,,
162,gusto kong magbigay sana ng 5 star kaso may issue po sa thread sa isang important part nong ring light working naman ang ilaw at control may dent din sa paa nong stand sana next time mai double check at mas secured na packaging salamat seller definitely will buy again,1,0,0,1,Product for the issues on the thread,light,dent,and packaging and service because the customer thanks seller and asked to double check.,
163,received items in a good condition  quality but sad to say its more than a wk b4 it delivered nka discount kc ang shopping fee kaya hintay nalang kahit matagal dumating,1,1,0,0,Product for being in a good condition and delivery being late.,,,,
164,may butas butas yung print sa likod paki ayos nalang po sa iba maganda naman yung t shirt kaso napangitan ako sa tatak ang ka butas butas eh,1,0,0,0,Product due to the holes.,,,,
165,mabilis dumating ang parcelnice packing double bubble wrapmaganda xa pangbata talagakaya lang 2nd charging pa lang pumutok ang charger nyanung ginamitan ko nang ibang chargersuper tagal nagcharge almost a daypag gamit sandali lang empty agad kya d ko na pinagamit,1,1,0,0,Product because the charger exploded.Delivery is fast.,,,,
166,nice quality sakto lang sa price 910 naka bubble wrap naman siya pagdating kaya okay nga lang ngalang manual kung paano gamitin tas ang charger niya chord lang tas type c gumagana din ang cute ng product kasi maliit,1,0,1,0,Product because nice quality,manual and charger and price because it's fair.,,,
167,ok nmn xa manipis nga lng tela pero worth the price naman,1,0,1,0,Product because of the cloth and price because it's worth it.,,,,
168,iba ang tela sa dumating manipis at same as medium lang ang l malamig naman sa balat ang tela pede na pagtyagaan pangtulog dumating naman agad at okay packaging,1,1,0,0,Product because different tela and delivery because arrived immediately.,,,,
169,nakakadismaya kasi sobrang dikit naman ng tape ni sellerpang benta ko sana mga to pero nasira na ang individual plastics nia ung dalawang tumblers kulang ng sticker,0,0,0,1,Service for the seller tape.,,,,
170,good iba ang kulay nang kwintas ko at lipstick ko,0,1,0,0,Delivery for the different colors.,,,,
171,goods na sana yung strip light kaso yung pag red lang may mga pundido na part kita naman dun sa pic sana tinetest bago ipadala kung goods ba lahat tyaka nkaka badtrip yung pinadalang mouse pad hello kitty yung nasa pic kaya ako umorder pero pinadala ang panget panget nakakabwisit,1,0,0,1,Product for the strip light not working,mouse pad's design not as expected,and service for not testing before sending.,,
172,mukhang matibay naman mystery mouse pad lang pala for eighty nine pesos worth it ba pero thankyou parin po,1,0,1,0,Product because it looks sturdy and price because it's not sure if it's worth it.,,,,
173,okay sana yung item kaso yung kulay hindi nasunod iba yung natanggap ko kaysa sa color ng nasa picture ang layo ng nasa picture sky blue sana eh medyo deep blue to pero okay na to all in all maganda pa din naman,1,1,0,0,Product because its good and delivery becase of the color not followed.,,,,
174,the item was good maganda sana kaso manipis at pare pareho ng kulay binigay ng seller sana kahit ginawang assorted color man lang but all in all its good condition,1,0,0,0,Product aspect for the product being thin.,,,,
175,three star kasi walang butery at di nakakakuha nang buhok,1,0,0,0,Product is missing a battery and doesn't remove hair.,,,,
176,510 i have an issue about a missing item so much disappointed dahil irresponsive yung seller understood naman na super busy pero kahit seen man lang d nagawa hayz some items d na follow yung color ill not recommend this shop po,0,1,0,1,Delivery for a missing item and service for the seller being unresponsive.,,,,
177,gray po ang inorder ko bakit po naging violet,0,1,0,0,Delivery aspect due to wrong color.,,,,
178,nice ok na sana kaso tatahiin ko pa lahat sa may dulomaganda wala ako masabimalambot ang telayon lang yong sa baba ng slocks tatahiin pa,1,0,0,0,Product because will still need to sew it.,,,,
179,i bought this thinking that it would arrive just in time for my event then matatagalan pala so i sent a cancellation request which was revoked kasi nagconfirm na si seller i tried requesting again thru chat and nag agree naman si seller but for some reason shinip pa rin,0,0,0,1,Service because issues with cancellation and shipping.,,,,
180,all goods kaso hndi kasali yung red na medjas sabi refond daw  sana ni lagyan nlg ibang item  layo pa nman samin,0,1,0,0,Delivery because the red socks was not included and just refund instead,,,,
181,well packaged na dumating maganda din yung shade sa texture naman tulad lang din ng ibang lipbalm medyo hindi ko lang gusto yung amoy madyo amoy kandila pero keri lang thank you seller,1,1,0,1,Product because not like the smell and delivery because well packaged.,,,,
182,manipis 6 meters lang napabili ako uli kahit lugi para lang sure na magkapareho ng kulaytexture yung pandagdag merong ibang honest stores na nagbebenta ng 5m for p80 dun na lang kayo bumili since medyo see through at halata pag inoverlap putulin nlng ng cutter para di pangit tignan,1,0,0,0,Product for thin,six meter and price compare to other store.,,,
183,manipis ung tela pero pag nakasuot na hnd naman see through yung undies though makikitang bakat lang sa tingin ko mabilis masira ung tela pag sumabit ung tela somewhere3 stars kasi yung army green na square pants e hnd natahi ng mabuti kaya butas ung sa likod,1,0,0,0,Product because thin,see through,easily damaged and hole.,,
184,ok ok ok sya mukhang matibay sumablay lang kasi 2 ltrs order ko 1100 ml dumating pero ok nadin paycheck nalang po susunod,1,1,0,0,Product for being sturdy and Delivery because the order was less than 2 liters,,,,
185,ok nmn ung item nayupi lng ung kahon ng stand pti ringlight pero oks lng working nmn ung item,1,1,0,0,Product for good and Delivery because the box was crumpled,,,,
186,2 dark blue  1 maroon at 1 grey ang order ko n kulay  anong nangyari bakit wala iyon dark blue at maroon  nakakadisappoint nman,0,1,0,0,Delivery becuase wrong color of items delivered.,,,,
187,madaling masira hindi pwede sa malakas ang hangin but anyway thank u po seller fine with it price,1,0,0,0,Product because easy damage,,,,
188,for the price it was ok gumagana talaga sya buut the quality is just a soso the other tip was quite responsive while the other tip needs more pressure so it was quite a hassle for me it was good bcs of the low price but you might need to,1,0,1,0,Product and Price.,,,,
189,awit unang order ko maganda second order ko pangit na,1,0,0,0,Product aspect that on the second order the items were already bad.,,,,
190,maganda yun items matagal lng dumating lampas na sa tinakdang araw wala pa din sana mas kinapalan un lagayan at bubble wrap or nilagay sa hindi madaling masira yun plastic mabigat kasi open na kasi nun nareceive ko but thanks okay naman khit matagal,1,1,0,0,Delivery due to the packaging and time. Product because of good items.,,,,
191,with flaw again im a regular buyer but every batch na matanggap ko may flaws,1,0,0,0,Product because there are flaws every time.,,,,
192,color is nice i got the item i planned to return it kasi damage yung bag kaya lang malapit na exchange gift dumating yung item dec 3 kung isasauli ko pa di aabot sa party check the pic i have video of unboxing it too big file lang to share,1,1,0,0,Product because bag is damaged and delivery because arrive too late,,,,
193,good inorder ko 4041 pero ang dumating masyadong maliit kaya binigay ko nalang sa kapatid kopero maganda naman sya,1,1,0,0,Product because the size is too small and good. Delivery is good.,,,,
194,okay naman siya kaso may missing part dun sa pangkabit sa phone nhirapan pa akong iassemble sadyang kulang pala talaga ang parts pero working naman ung ringlight at pwede pa rin naman magamit yung phone handle kahit wala yung adjuster pero iba pa rin sana f kumpleto thanks,1,0,0,0,Product due to missing part.,,,,
195,mali size yung binigay saken 32 order q binigay nyo 36,0,1,0,0,Delivery wrong size given.,,,,
196,good oks na sa price pwede na,0,0,1,0,Price thet it is good and oks na.,,,,
197,5 ok naman pero may damage then si seller hindi active for the message but overall okey naman salamat,1,0,0,1,Product due to item being damaged and service due to the seller not active.,,,,
198,sakto lang sa price ang quality hindi siya for heavy duty use pero if hindi ka masyado nagboboots pero gusto mo ng boots pede to,1,0,1,0,Product quality,price for being just right,,,
199,1 dont expect that much incomplete order 1 item missing terno for kids kayo na ho bahala kung refund or what 2 maninipis at hindi cotton tela ng mga shirt 3jogging pants sakto lang pero hindi makapal at meron damage yung iba parang nadampian ng plantsa 4 the rest ng,1,1,0,0,product because of the material used,incomplete order.delivery becasue incomplete order,,,
200,my sira naman ang inorder ko sa susunod bago niyo balutin ang order pakitignan mnua item kong ok sya bago niyo balutin kc sayang naman ang pera ng mgoorder,1,0,0,1,product has damage service should check item,,,,
201,ayos namn yung parcel mabilis lng den dumating kaso kulang yung nadiliver pero bka after 2 days ibabalik namn yung pinambayad kodon sa kulang na binigay ni refund ko nalng good quality nadenn yung nga lng kulang tlga eh 6pcs eyeliner yon waiting po ulet ako sa stocks,1,1,0,1,"Product (good quality, kulang), Delivery (mabilis), Service (refund)",,,,
202,as usual complete items but ang sizes problema hindi accurate yung medium at large same size lang parang small hahahahha,1,0,0,0,Product (size inaccurate),,,,
203,bakit 3stars langito sagot oo kumpleto ang order ko ang kaso dahil sa nag titipid siguro si seller ng lalagyan di manlang naisipan i box ang mga order ko ang ginawa basta pinagsamsama lahat ang resulta nag leak ang wipes nabasa ang mga kasama tulad ng electric kittle di manlang,1,0,0,1,"Product (kumpleto), Service (packaging)",,,,
204,order complete medyo manipis lang yung tela napaka arte pa naman ng pagbibigyan ko mukang hindi magugustuhan anyway thank you,1,0,0,0,Product (manipis yung tela),,,,
205,okay maganda naman ung products malambot sa paa sakto lang ung inorder ko though may konting dents pero hindi naman cguro makakasira un kase nasa gilid i think so but still maganda parin pede na for its price,1,0,1,0,"Product (maganda, malambot, may konting dents), Price (okay for its price)",,,,
206,kaya 3 stars kase andaming order ko na wala pgkarating  so sad,0,1,0,0,Delivery (maraming order na wala),,,,
