Review #,Review,product,delivery,price,service,explanation,,,,,,
142,at first i thought may problem sa item kasi not working and manual is so small di ko masyado clearly makita ang instrucrions nag chat ako sa seller thankfully mabilis naman respond and na guide ako to properly operate it so far so good i hope it will last long,1,0,0,1,fast response from seller,,,,,,
143,mali po ng kulay yung bigay nyo color gray po yung order ko,0,1,0,0,wrong color,,,,,,
144,photos are not related but it comes to products okay naman complete siya kaso nga lang may scratches at sira yung hawakan ng tubigan i will request sana for refund pero hinayaan ko na since malalagyan pa naman ng water at hassle kase mag return,1,0,0,0,item with scratches,,,,,,
145,black  gold maluwang tapos tabingi,1,0,0,0,loose,,,,,,
146,1st time pa lang i charge umosok na yung isa ang isa nman lubog ang pindutan 1 lang napakinabangan,1,0,0,0,smoking and broken,,,,,,
147,bad ang pretty ng color kaya inorder ko and akala k maganda rin quality kaso hindi pala gumagana naman pero nag oautomatic magplay yung music at google kahit dko naman pinipindot,1,0,0,0,pretty color but auto playing music,,,,,,
148,dont buy at this shop theyre sending incomplete parcel and doesnt have a plan to give you a refund on the item that they never include on your package sent them already pictures and videos yet thrice have been cancelled for just 15 pesos refund simpleng manloloko tong shop,0,0,0,1,incomplete parcel,,,,,,
149,akala ko ok sya kasi gumagana naman sa simula ngayon 3 days pa lang ayaw na mag charge sayang pera ko para sa anak ko to ehsana mapalitan po,1,0,0,0,not charging,,,,,,
150,okay naman yung light niya pero i thought yung remote niya is 44 keys kasi nasa pic and wala naman sa description na 4keys lang pala then yung saksakan and remote na pinadala hindi siya nagwowork kaya nireplace ko ng old remote and adapter ko,1,0,0,0,not working,,,,,,
151,defective walang usok need refund wla kwenta ung product nio,1,0,0,0,defective,,,,,,
152,tsssk di naman beigi light grey ipinadala sana sumunod naman kayo haya,0,1,0,0,color,,,,,,
153,hndi nagana yung fanyung mga lights lang grabe nakakhinayang ang mahal pa nman  chinarge ko na buong araw sa araw ayaw pa rin chinarge ko nman overnight sa kuryente d parin naikot sana nman chineck nyu dba bago nyu ibenta karma strikes worst doble yung mawawala sa inyo,1,0,1,0,not working and expensive,,,,,,
154,seller pls i need a refund sira yunv pinadala niyo sakin excited pa naman ako kasi alam kong magagamit ko to dahil sa sobrang alinsangan ng panahon tapos sira ippapadala niyo sakinnn i do not recommend this shoppp may pa free kayo para ano pampa lubag loob ng buyers hindi,1,0,0,1,broken and no service,,,,,,
155,defective item yung net nya tabingi at di naistraight ganito ba talaga to yung unan at foam maganda okay sana okay na sana kaso yung net nya may sira tabingi sana bago pinack chineck muna nakakadisappoint sobra,1,0,0,0,item with defect,,,,,,
156,wala man lang po tumama sa order ko sana pag wala na tanggalin na sa option or magmessage kung okay lang ba ganitong design layo sa pic,0,1,0,0,wrong design,,,,,,
157,ayoko talaga mag explain ng at least eighty 80 character lalo na kapag di naman ganun ka commentable yung item ano sasabohin ko maganda yung pagkabasa ng wipes hay nakuh,0,0,0,0,no commentable item,,,,,,
158,anong fragrance pag dating ng package yupi yung boxwalang bubble wrap nextdefective yung itemayaw umusok nilakihan ko na yung butas wala talaga dont order here,1,1,0,0,defective and no bubble wrap,,,,,,
159,naku sobrang light nmn pala ang panget pag nilagay mo sa kamay kala mo colorless lang na peke paku,1,0,0,0,fake,,,,,,
160,thank you shoppee finally naka naibigay nio un gusto ko at tamang tama talaga cia saken dalawa un isa hnd na ako nka tiis sinoot kona kc happy ako at don kua deleviery maraming salamat po bait nio snap marame pa tulad mo na mabait mg delevier ingat po palage,1,0,0,1,good product and delivery,,,,,,
161,yung mapupunta ka sa shop na walang kwenta tngina sorry pero sobrang walang hiyang shop nato 30pcs binili ko ipapadala 27pcs 2 wrong item 2 wrong color 3 damage 3 kulang ang karma andyan lang yan pasalamat ka na lang tamad ako mag return si seller na walang kwenta,0,0,0,1,incomplete parcel,,,,,,
162,not bad nayupi ung box at wala sya bubble wrap buti nalang hindi nabasag yung salamin hindi din sya anti blue light at hindi masyado nagblablack sa araw para lng syang ordinary lens na may kulay konti pero na din para sa price nya salamat seller pa rin,1,1,1,0,no bubble wrap,,,,,,
163,maganda naman pero wrong item pa di buyers beware of this seller i ordered a 2 liter bottle as seen on the third pic pero pagdating ng order ibang tumbler ang pinadala nila 1100 mlso ayun nag order na lang ako sa iba hindi din po nagreresponse itong seller,0,1,0,1,wrong item shipped and unresponsive seller,,,,,,
164,di ko pa nasubukan wala po spring nakasamasana matugunanyung lang,1,0,0,1,spring not included,,,,,,
165,310 im disappointed mahirap siyang icharge and di mo malaman kung nagchacharge ba siya mabilis malowbat wala pang 2 or 3 mins di na siya iilaw or di na gagana yung fan pero i still give it a 510 because of the mirror and design,1,0,0,0,difficulty to charge and short battery life,,,,,,
166,cute ung case dahil cheap price sira ung binigay ni seller hindi ko alam kung maiinis ako or ewan pero sayang kc ngbayad ako ng tama tpos gnto mkukuha mo khit maliit n halaga pinghirapan prin un kitain sana wag nmn kau mg dayas mga buyer nio mging tapat kau,1,0,1,1,defect and price,,,,,,
167,i changed my rating kasi half of the pairs magkakaiba ng designs maganda ang quality pero hindi tama ang pairs na pinadala sa akin napansin na lang namin nung magsusukat na ang customer unless the seller fixes this issue i will not go back to my previous good rating,1,0,0,0,half different designs,,,,,,
168,07 departed at soc 3 station 1222  ang tagal d2 grabe delivered 1223 tagal,0,1,0,0,late,,,,,,
169,sira ung tumblersayang shipping feepa piso2 deal pa tas my damade pla ung itemtas yung shipping fee ang mhal sinayang q lng yung pera q,1,1,0,0,shipping fee ang mahal,,,,,,
170,pwede na yung order ko both pink pero dumating e iba color yung neck fan may mga scratches and mahina hangin nya,1,0,0,0,color,scratches and low air,,,,,
171,light material ang support hindi pwede sa mahangin pumabaliktad,1,0,0,0,light support,,,,,,
172,not good ang bilis maglowbat  ndi man lang tumatagal ng 34 hours disappointed ako,1,0,0,0,not good,quick to drain,,,,,
173,i thought na makapal sya kaso super manipis easy to tear so sad,1,0,0,0,thin and easy to tear,,,,,,
174,bakit naman po nakalubog yung pindutan agad nakaka disappoint excited pa naman po ako tapos ganto,1,0,0,0,lubog ang pindutan,,,,,,
175,walang charger at strap yung isa,1,0,0,0,no charger and strap,,,,,,
176,masasayang lang pera nyo ditolow quality and poor serviceung isa basag ung isa hnd tlga gumaganahindi nag rereply ng maayos ung seller400 peros ko nasayang langwag na kayong bumili dito,1,0,1,1,basag,,,,,,
177,black order ko pero kalahateng black kalahateng brown natanggap ko,0,1,0,0,color,,,,,,
178,sobrang disqppointed dko di naman pala rechargeable usb cord operated lang sya even sa lalagyan ng batter jusko wala naman lagayan ng battery,1,0,0,0,not rechargeable,,,,,,
179,basag po sya tapos sira ung tunong nyakla ko makakamura ako mapakikinabangan ko first time kong na dissapoint sa shoppe,1,0,0,0,basag,,,,,,
180,okay naman sya nung una pero di na ma charge na low bat sya nung pangalawang araw pakatapos ko makuha kaya yun i chacharge ko sana kaso di sya na chacharge sayang pera 2 days lang napakinabangan first time ko po mag bigay ng low rate,1,0,0,0,not charge,,,,,,
181,kala ko lahat is good product pero kau bahala kong bibili kau,1,0,0,0,not good,,,,,,
182,dumating na ganyan kahit maganda pala pag kakabalot ganyan parin partida po naka bubble wrap pa yan ha grabe so disappointed po hindi ko maicharge dahil damage sa may pin ng charger satisfied naman sa hangin ng pero bat ganyan may damage na dumating,1,1,0,0,damage,,,,,,
183,kaso di pantay hays expectation vs reality,1,0,0,0,uneven,,,,,,
184,may sira ang face shield pero ang iba namang naorder ko ay okay lang,1,0,0,0,damage,,,,,,
185,i want wine red not white kaloka naman po,0,1,0,0,color,,,,,,
186,nakakadisappoint puro reject ang daming sira yung tape yung iba wala yung iba isa lang nag reach out ako kay seller pero di sila nagrerespond,1,0,0,1,daming sira,,,,,,
187,dumatingnpo ang item na hindi nagfunction very disappointed po talagafirst time po na naka order dito sa shop na itokaso po sira po ung pinadala sa akin sana po sira ang ebebenta niyo sayang po ang pera,1,0,0,0,hindi nagfunction,,,,,,
188,right colors not true with the sizesparang size 8 lang sya and i ordered 4041,1,0,0,0,size,,,,,,
189,ginamit ko kagabi minutes lang to try 60 sya after a couple of minutes nag 70 nman sya ngayon knaumagahan nag 100 hndi ko pa chinacharge yan ha less than 1 min nag 90 na nman hndi rin ganun ka responsive yung airpods pag tinatouch ko for next song,1,0,0,0,battery,,,,,,
190,not goode sayang lang po pera nyo ditowag po kayo oorder sa seller na itopayment is unfair to the item that you going to received837 binayad ko pinadala sa akin cord lang po ng chargercharger connector lang po deliver scammer po itong seller na ito,0,0,1,1,charger,,,,,,
191,green nadisappointed po ako sa dumating saken maganda po sa picture saka yung iba pong reviews pero di po ganun kaganda yung quality na dumating saken,1,0,0,0,quality,,,,,,
192,mouse isnt workinghindi man lng nakabubble wrapyupi yupi pa ang karton hindi gumagana ang mousehindi man lang nakabubble wrapyupi yupi ang karton,1,1,0,0,damage and no bubble wrap,,,,,,
193,sobrang tagal ng delivery at hindi pa maayos yung packaging and worst thing is kulang yung product,0,1,0,0,kulang product,,,,,,
194,hindi naman oil based yung consistency niya parang tubig i always buy oil based pero sobrang layo ng consistency tapos yung amoy parang bulok na ulam sobrang layo sa amoy ng vanilla lace na nabili ko sa iba paki ayos ng service niyo sayang binabayad ng customers,1,0,0,1,amoy,,,,,,
195,di maayos makipag usap yung seller the seller offered me 150 pesos for the damage product,0,0,0,1,seller,,,,,,
196,not satisfied yung beige parang gamit na angbdumisa ilalimtas sira na yung sa ibabaw sana yunh maayos ayos naman binigay kasi binayaran naman ng tama anyways thank you padin,1,0,0,0,sira,,,,,,
197,sira ang one pair ng earbuds hindi gumagana  plus 2 weeks pa siya bago dumating,1,1,0,0,sira,,,,,,
198,sira ung left grabe naman kahit mura lang yung binili ko pero sana dapat working properly naman sana,1,0,0,0,sira,,,,,,
199,wasak dumating yung black umbrella tanggal yung handle pinipilit kong ireturn wala dinaman ina accept refund ko kung may zero star lang dito itlog talaga tong rate na to kainis sayang pera hindi maayos yung courier nila seller ayusin niyo pagka pack kung pwede ikarton niyo para di nawawasak payong,1,1,0,0,handle,,,,,,
200,seller wag kayu mag sisend nang items nang hindi kompleto ano akala niyo pinupulot lng namin yung pera kaya pala diniyo sisend yung picture before shipping tas ang tagal pa bago na ship wag kayu ganyan oy,0,0,0,1,Hindi kompleto,,,,,,
201,i buy 4 products on their shop and i was received just one item at pag dating pa sakin nung led sira sira at yupi ng yung lalagayan niya mismo kaya open na yung item i try to refund 34 times but they always cancelling it at wala na ata,1,0,0,1,Product is damaged,packaging is dented,and refund requests are not processed.,,,,
202,110 very bad experience in purchasing this store sira sira ang dineliver naka ilang follow up para sa returnrefund item hindi pinipick up hanggang nag expired nalang ang request sobrang sayang ang pera ko dito very poor customer service non sense ang mga autoreply,1,0,1,1,Delivered items are damaged,return/refund not picked up,waste of money,poor customer service,,,
203,more than 2 weeks na sakin yung defective na item di pa rin nagrerespond yung seller,1,0,0,1,Defective item,no response from seller.,,,,,
204,maganda yung items good quality but di responsive si seller tapos ang tagal ng shopee express the more ifollow up lalo kang aasarin and idedelay ng deliver yung parcel lalo na agents mapa chat or calls nauna pa galing china and yung inorder ko ng later date,1,1,0,1,Good item quality but seller is unresponsive and delivery by shopee express is slow,they even delay the parcel more,,,,,
205,maliit hindi nako oorder ulitmali nmn dinilever sakindapat 2 lettermalinaman yong order qtapus mali yong dumatingnakakadismaya po,0,1,0,0,Wrong item delivered,disappointing,,,,,
206,mahirap mag type kaylangan madiin e dahil madiin maingay na tuloy sana nag mechaical ka nalang maingay din pala haha habol ko kasi yung sleek and silent keys sana kaso hindi pwedeng gentle ung pag type mo kasi hindi n kiclick ng maayos sa manual din may usb charging port,1,0,0,0,Typing requires strong pressure,noisy.,,,,,
