Review #,Review,product,delivery,price,service
943,maganda naman yong quality kaso yong red panty hindi ko bet parang ginupit lang ba tela tapos expose yong tahi nya mukang nakati pag sinuot pero the rest good quality thanks pa rin kay seller,1,0,0,0
944,salamat shopee at sa seller thank you 2nd order ko na to liget ang shop na ito bilis pa dumating at salamat din kay kuya rider,0,1,0,1
945,good for the price pangalawa ko nata tung bili kaso naghintay2 ako nag freebies sa shop i hope sa susunod meron na kasi loyal na ako dito,0,0,1,1
946,ganda pangalawang order ko na to goods lahat thank you so much,1,0,0,0
947,ang gandaaaaa nyaaaaaa mukhang soft di ko pa na try kse ung mama ko ang kumuha at ang dali dumating ni order ko to nung january 30 tapos ngayonn dumating super duper recommended talaga tong shop na to hihihi tysm seller,1,1,0,0
948,the seller is very responssivemy order is arrived in good conditionmore buyers to comeno damageand kasya sya sakintnx,0,0,0,1
949,sobrang ganda ng quality sobrang bilis pa ideliver thank seller definitely i will buy again ang ganda sa personal ng item,1,1,0,1
950,ang gandaaa thanks seamless po talaga panty nila dito haha medyo masikip din sakin yung tube magddiet nalang ako hahahah,1,0,0,0
951,thanks so much sa complete orders ko po oorder sulit na rin pera mo dto pang araw araw use,0,0,1,0
952,thank you so much maganda siyasobrang like it at mura siya,1,0,1,0
953,salamat po dumating na mga ordes ko at may pa free pa si seller thank u thank u,0,0,0,1
954,ang gandaa gandaa gamitin lalo na at saktong sakto sa akin kaso medyo ingat lang me isarado yung likod kasi nga ay manipis pero keri naman super comfortable na gamitin hehehhehe,1,0,0,0
955,very satisfied costumer heree will surely order again worth it pa sa worth it ang 36 petot mo,0,0,1,0
956,complete orders at mabilis din na ship ni seller godbless po medyo di maganda tela ng short sobrang luwag sa baba nadapat fitted syaisang laba lang luluwag na agad and yung sa bra na foam need kamay lang di pwede iwash baka masira foamthanks sller godbless order again soon pag,1,1,0,1
957,comfy its not mainit sa skin 2 pics and the video is not related sorry thank you so much seller i love it super comfyyyy 2 days lang ata na received ko na agad,1,1,0,1
958,good naman for its price yung white na product medyo may madumi pero okay lang mabilis dumating thank you seller and rider,1,1,1,1
959,1010 maganda siya bet na bet ko comfortable pa isuot maganda ang shop na to kasi hindi niya ako binigo tama lahat na order ko thank you seller and shoppe,1,0,0,1
960,good sakto sa anak ko nagustuhan talaga niya next time iba color naman daw very affordable pa bili na kayo dito,1,0,1,0
961,salamat sellertama at kumpleto pook lng nman ang quality sakto lng sa presyo niyasalamat shopeeslamat jt godbless us all,0,0,1,0
962,maganda po yung items nagustuhan ko po ok lang din po yung quality nya worth it sa price nyathank you so much pobaka bumili po ulit ako next salehehe,1,0,1,0
963,third time to order from this shop and ilang beses na rin akomg umorder maganda ang quality makapal ang tela,1,0,0,0
964,buti pa to maganda quality ever since hay eto siguradong oorder talaga ako ulit tas oks naman ang shipping speed ganorn salamat pooo,1,1,0,0
965,hellllloooo good day  napaka good quality ng mga products nila till next shopping po bili na kayo ditto hihi thank you very much,1,0,0,0
966,maganda ang mga tela  super nice hindi mukhang mura lang i think order ako ulet salamat seller,1,0,0,0
967,thank you so much ganda talaga mag order sa shop nto never ka ma di disappoint talaga maganda lahat ng quality and always complete,1,0,0,0
968,thank you so much po natanggap ko na complete orders and no damage pp lahat thank you for sending me a good quality like this,0,0,0,0
969,ok naman po sya pang casual langthank you seller recommendable naman po ang shop nyo murah lang mga product nyothank you and god bless you all seller shopee and kuya driver,0,0,1,1
970,ok salamat maganda naman kaso walang spring pued na png bahay lang na gamitan  pero hindi pued gamitin pang lakad pero ok lng,1,0,0,0
971,all in all maganda namn siya lahat nagustohan ko thank you seller  i will order again godbless you always mabait din si kuya rider dahil naging suki ko na din yun,1,0,0,1
972,okay naman po silang lahat thank you po sa murang halaga makakabili na gantong kagaganda thank you so much po seller,1,0,1,0
973,ang ganda nya po shaka comfty sya suotin hindi and tama lang yung laki nya for me hehehe thank you po seller godbless and merry christmas,1,0,0,0
974,maluwag siya sa akin akala ko noong umoorder ako kasya kahit sa petite hindi pala,1,0,0,0
975,anng ganda ng tubenagustuhan ng pinsan komaraming salamatworth it sya bilhinbili ulit pag nagkapera,1,0,1,0
976,lahat ng inorder kong items ay nareceive ang gaganda tas super worth it kasi affordable walang damaged naman sa mga items thank you i will order again soon,1,0,1,0
977,what you see is what you get super ganda talaga sya,1,0,0,0
978,salamat po seller ang ganda po ng mga items niyo hope na magtagal ito sakin,1,0,0,0
979,maganda nman siya at okay nman ung quality nia thank you seller,1,0,0,0
980,good thank you seller at shoppee pati din pala kay kuya rider,0,0,0,1
981,okay lang naman sya kasya saken pero wala na syang plastik nakalagay nalang agad dun sa jt na plastik pero okay lang salamat,1,0,0,0
982,it arrived today finally super nicereally like itthank you shoppee sa free shipping and kay seller thank you so much po talaga god bless po sating lahat,0,1,0,1
983,ang ganda ng mga product sa shop nato hindi ko na mabilang kung ilang bisis na ako bumili dito ganda lahat thank you seller order ulit ako,1,0,0,0
984,items delivered complete and in good condition tnx seller at sa rider tnx shoppee ok nmn lahat ng products,0,1,0,0
985,sakto lang sakin tas di siya sobrang kapal at komportable lang suotin,1,0,0,0
986,salamat seller and shopee ang ganda nagushan ko talaga at salamat seller na jt ang nag delever kasi pag shopee xpress may posebilidad na hindi maedelever sa amin kasi hindi na sakop sa shopee xpress ang lugar na deleveran nila,1,1,0,0
987,wow hnd po aq ngkamali ng order for the 1st timeganda ng telamalambot stretchable ciapang malakasanat nkaka sexythank u seller sa uulit po,1,0,0,0
988,photos and video not related but the product is okay tho its kinda thin mura lang naman kasi mwehehehe ayos siya,1,0,1,0
989,wow excellentmasyadong nagustuhan ko ung product i will order next tym,1,0,0,0
990,thank you shopee and seller ang ganda ng mga items dumating in good condition ang dami ko na na order sa inyo good quality at subrang affordable pa kaya thank you thank,1,1,1,0
991,its my second time to order here in this shop maganda parin ang quality thank you shopee and thank you seller,1,0,0,0
992,ang ganda fits me well speed lang ang transaction at delivery kaso wala man lang ibang balot aside sa jt packaging ksjdjs,1,1,0,0
993,maganda syaaa i love ittt i think im gonna buy again next time ang soft ng material i really love it,1,0,0,0
994,complete item and nice ang bilis din dumating so far kasya nman sa akin kahit medyo chubby akoat worth it namn sa price niya thanks,1,1,1,0
995,d namn manipis kaso xs ako kaya malaki para sakin pero goods thank you seller at kay kuya na grave ang bait thank you,1,0,0,1
996,710 mura lang so dont expect to much manipis yung tela sa likod na part but ok na rin,1,0,1,0
997,medyo manipis mabilis dumating no damage sakto lang sa price ang quality pero mukhang di maipang aalis since may kanipisan ang tela,1,1,1,0
998,ang ganda po ng quality even though medyo manipis po yung super light colored but reasonable naman for its price thank you po seller,1,0,1,0
999,cotton thanks seller ang ganda,1,0,0,0
1000,manipis panglawang purchase ko na sa shop and they never disappoint naman expected naman na manipis mga material simce momo lang pero kung hand wash naman tatagal ang product,1,0,0,0
