Review #,Review,product,delivery,price,service,explanation,,,,,
165,ganda nya grabe napaka laking tulong nya kase na protektahan yung mata mo talaga dito ket papa ano lalo na ako kapag nasisinagan yung mata ko halos di kona mai dilat tas nung ginamit ko sya kanina grabe ang ganda thank you seller sa susunod ulit atleast napaka laking,1,0,0,1,"Grabe ang ganda and ""protectahan yung mata mo"" mention the product features. The final phrase gives a thank you to seller.",,,,,
166,gumagana naman siya thank you,1,0,0,1,Gumagana naman siya refers to the product," and ""thank you"" indicates service.",,,,
167,oangalawang beses ko na order itokc nung una nabenta agadito naman for myself para maka use dn naman kc ang nya sobra talag,1,0,0,0,All refers to product," with ""nya sobra talag"" likely referring to quality.",,,,
168,maliit lang ung pinakavacuum niya ung pasukan ng dumi hindi din ganun kalakas ung paghigop niya pero pwede na epektib naman na nakuha ung dusts sa kama di lang ako sure sa dust mites,1,0,0,0,Mostly comments about the product.,,,,,
169,good ang ganda at ang lambot well order again,1,0,0,0,Good ang ganda at ang lambot refers to the product,,,,,
170,dahan dahan sa paglagay thank you seller may gagamitin na ako for mascara bibili ulet ako pagkaubos,1,0,0,1,Thank you seller indicates service," ""dahan dahan sa paglagay"" indicates the product.",,,,
171,grabe  ilang beses na akong nasasabihan na mabango dahil sa pabango na to may nagtanong pa sakin habang nag ccr ako sa public place  and this is my fave scent so far  thank god i discovered this shop this is now my goto perfume,1,0,0,0,"Mabango and ""fave scent"" indicates the product.",,,,,
172,good i thought maliit lng sya ang laki pala but its ok na din para matagal maubos,1,0,0,0,Maliit lng sya ang laki pala indicates the product size.,,,,,
173,complete item and nagana rin po lahat nag sesend si sender ng picture bago ipa ship thank you seller god bless,1,1,0,1,"Nagana rin po lahat refers to the product functionality. ""complete item"" can also reference delivery as all parts are there. ""nag sesend si sender ng picture bago ipa ship"" refers to seller service.",,,,,
174,thank u sellerang ganda at ang laki poh nung netlove it muchslamat din poh s nagdelivermore orders to come p poh s shop nyo,1,0,0,1,"Ang ganda at ang laki poh nung net pertains to product. ""Slmat din poh s nagdelivermore orders to come p poh s shop nyo"" references service.",,,,,
175,nice hindi mainit soutinwell packaged will order again thank seller,1,1,0,1,Hindi mainit soutinwell packaged points to delivery," ""Nice"" refers to product quality"," and ""thank seller"" mentions seller services.",,,
176,tumaas price from 500 to 600 plus shipping so far okay naman ang gamit namin mas tipid parin kesa sa ibang wifi provider,1,0,1,0,Tumaas price from 500 to 600 plus shipping describes prices," and ""okay naman ang gamit namin"" mentions product features.",,,,
177,photo not related po sobrang ganda po ng product lakas maka social sya parang yayamanin ung kuko po salamat po kay kua rider at at kay seller,1,0,0,1,Ganda po ng product suggests the product, and the seller/delivery person is referenced for thanks.,,,,
178,second purchase ko na to medyo manipis na thank you merry christmas,1,0,0,0,Medyo manipis na indicates the product texture.,,,,,
179,package came without any bubble wrap considering it is an electronic device seller should have at least made some effort to protect the product good thing walang damage anyway good buy naman for its cheap price works well kaso medyo maingay medyo mainit lang din hangin lumalabas minsan pero malakas,1,1,1,0,Cheap price mentions the price, the bubblewrap mentions product and delivery," and ""works well kaso medyo maingay medyo mainit lang din hangin lumalabas minsan pero malakas"" mentions quality.",,,
180,hiii i was able to received the product in a very good packaging thank you will order again after some time,0,1,0,1,Received the product in a very good packaging suggests the delivery aspect," and ""thank you"" refers to the service.",,,,
181,ayos to solar na electric fan mabilis pa shipped out ni seller pedeng dagdagan ng lead acid battery dalawa ung compartment nya sa battery  salamat,1,1,0,1,Product is referenced. Delivery is quick. Thank you mentions seller.,,,,,
182,2nd order tamah lahat na binigay na color good items tenkyu tenkyu dn kay kua rider ingat,1,1,0,1,"Good items indicates the product is liked. ""binigay na color good"" means delivery fulfilled the correct colors. ""Tenkyu dn kay kua rider ingat"" thanks the deliverer.",,,,,
183,super ganda ng mga item sakto lahat tas mabilis pa dumating dalawang beses na ako nag order nito thank you seller,1,1,0,1,"Super ganda ng mga item sakto lahat indicates liked product. """"mabilis pa dumating"""" references fast delivery. ""thank you seller"" thanks services.",,,,,
184,ang ganda at ang bilis dumating ng order koo,0,1,0,0,"Ang bilis dumating ng order koo describes fast delivery. The product is also referenced as good with ""ang ganda.""",,,,,
185,good lang but may mga nakalaylay na mga tahi hmmm parang di naman sya effective parang wala lang sya atleast may underwear na superhigh waist hahahhaaha charrr pero goods lang pede naman gamitin,1,0,0,0,Nakaklaylay na tahi implies negative qualities. Not effective may also be a negative attribute.,,,,,
186,matagal na nga ang shipping sira pa nung dumating my god sayang ang peranot recommended,1,1,1,0,Broken item delivery is long, and waste of money.,,,,
187,i love the quality of these bras kasya saakin kahit na ang payat ok,1,0,0,0,Product mention, referring to the quality.,,,,
188,manipis lang pala sya pero ok na din sa price hindi marunong sumunod ng variation c seller white order ng ank ko black dumating sana nmn sa susunod check nyo po ung items,1,0,1,1,Mentions the price and product features. Also references seller service as failing at providing the correct product.,,,,,
189,recieved the item kaso indi pa namin na try hope ok lang at hope medyo matagal din ang gamitan ng fan incase mag brown out maraming salamat seller god bless,1,0,0,1,Product reference and thank you seller for services.,,,,,
190,thank you seller dahil sulit ang items po at nag send kayo photo before shipping i recommend this seller,1,0,1,1,Recommends seller service. mentions worth of product and that the seller is helpful by sending the buyer a photo of the product.,,,,,
191,order received its working super aesthetic ng pen minimalist medyo weird lang kasi hindi ko alam paano alisin or para saan yung nasa 2nd photo hahaha,1,1,0,0,Product mention," describing the aesthetic. Reference to the product's function. Mentions order recived and ""its working""",,,,
192,wowganda nitomy moisturizer tlgamaganda s lips,1,0,0,0,Comments about the product, praising its features.,,,,
193,maganda po yung item na nakuha ko dalawang mousepad na one piece at hunter x hunter thank you seller and sa nagdeliver god bless po,1,0,0,1,References the product and gives thank yous to the seller and delivery,,,,,
194,thanks to this legit store and to the seller who assist my order i received my order today with in a good packaging and no damages it will nice color good threads and very stretchable it feel good and soft when in wearing it very nice po salamat sa rider,1,1,0,1,References product, service and delivery.,,,,
195,salamat po khit gavi na nadeliver parin yung order ko salamat din po sa rider na mabait kc bumalik pa xa kht gabi na para lng maideliver yung order ko,0,1,0,1,The delivery is being thanked for and the rider for returning to deliver the order.,,,,,
196,good thank u po seller ganda nya po thank u din po kay kuya rider na mabait god bless po,1,0,0,1,Ganda mentions the product. The thank you's reference service.,,,,,
197,good ang galing ng neck fan my 123 dn sya madali lng gamitin thankyou,1,0,0,0,The galing mentions the quality of the product. the 123 and madali lng gamitin also describe the product.,,,,,
198,goods na goods thank you seller s mabilis na delivery nagustuhan ng asawa ko,0,1,0,1,Mabilis delivery mentioned. And product is referenced.,,,,,
199,super sulit a must buy specially now has a very goood quality will order again thank you seller thank you shopee order complete,1,0,1,1,Super sulit is price. Good quality. And thanks references the seller's services. All product is complete referencing delivery.,,,,,
200,pang boy po order namin,0,0,0,0,Indicates a potential issue but provides insufficient information for aspect tagging.,,,,,
201,watery with glitters maganda ang packaging may mga glitters pag shinake monyubg water effective din kasi tinry ko agad kahapon sa work and pagkaout ko di na ko nagretouch kasi nanjan pa rin yung makeup,1,1,0,0,"The review talks about the product's effectiveness and the packaging. 'Maganda ang packaging' and 'effective' point to product aspects. Mentions 'pag shinake monyubg water' - implying something about the packaging or how to use the product, related to product aspect.",,,,,
202,ganda ng tsinelas add ka nalang ng 1 size kung gusto mo may allowance yun lang hi ka hahhahaha gagawin ko na e okay na po sir eto po box,1,0,0,0,"The review discusses the fit and appearance of the slippers ('ganda ng tsinelas', 'add ka nalang ng 1 size', 'may allowance'). This is related to the product aspect.",,,,,
203,i receive may package maganda yung parcel but parehas eyebrow yung dumating sakin dapat isang eyeliner but its okay next order nalang ulit pa check ng parcel thankyou,1,1,0,0,"The review mentions receiving the package ('receive may package'), and the parcel is 'maganda', delivery. The reviewer notes that the received product (eyebrow) is not exactly what was ordered (should have included an eyeliner), indicating a product issue.",,,,,
204,serves its purpose sakto lang yung pag ship ng items di naman umabot ng 1 week packaging is okay kita naman sa video kunpleto dumating,1,1,0,0,'serves its purpose' and 'kunpleto dumating'  fall under product. 'sakto lang yung pag ship ng items di naman umabot ng 1 week packaging is okay' falls under delivery,,,,,
205,apaka gandaaaaaaaa kaso parang di madikit glue first time ko bumili dito at ok nmn sana maka order ulit ang mura na maganda pa tagal nga lng hehe 5days nadeliver pero ok na rin thankyouuuuuuu,1,1,1,0,'apaka gandaaaaaaaa' and 'parang di madikit glue' relates to the product. 'ang mura' relates to price. 'tagal nga lng hehe 5days nadeliver' relates to delivery,,,,,
206,we like it po madali naming na receive and good quality po pang 2nd na order napo namin itothank you and god bless po,1,1,0,0,"'good quality po' relates to product, 'madali naming na receive' relates to delivery",,,,,
207,ang ganda po ng items pang 2nd order ko na to magaan sya at malambot sa paa tamang tama gamitin pang jogging,1,0,0,0,"Review mentions product aesthetics 'ang ganda po ng items' and physical attributes 'magaan sya at malambot sa paa', indicating product aspects.",,,,,
208,okay naman po nice  not too thick and not too thin good for summer outfits will order again the products ships fast nice quality,1,1,0,0,Discusses attributes ('not too thick and not too thin') 'nice quality' relates to product. Mentions delivery speed: 'the products ships fast',,,,,
209,maganda sya medyo di lang madikit yung adhesive tape hehe,1,0,0,0,'maganda sya' and 'di lang madikit yung adhesive tape' are both related to the product,,,,,
210,2nd time mag order ng payong sa store nato yung lagayan ng shoes akala ko sobra nipis pero hindi pala sa personal kaya natuwa naman ako sa uulitin,1,0,0,0,The review talks about the product ('lagayan ng shoes') and its perceived quality ('sobra nipis pero hindi pala sa personal'). These details relate to product aspects.,,,,,
211,maayos ang pagkakabalot walang damage yong size nga lang parang pang large at xl  manipis din di tulad nong iba na medyo makapal okay na din sa price nito salamat and god bless,1,1,1,0,'maayos ang pagkakabalot walang damage' is about delivery. 'yong size nga lang parang pang large at xl  manipis din di tulad nong iba na medyo makapal' relates to product. 'okay na din sa price nito' is about the price.,,,,,
212,oily but a little bit of watery grabe first time ko bumili sa shop nato but they didnt disappoint me napakabango ng cloud nila sana pala 2 bottles na binili ko will buy again soon,1,0,0,0,"Focuses on product qualities: 'oily but a little bit of watery', 'napakabango ng cloud nila'. These pertain to product aspects.",,,,,
213,pictures and videos are not relatedsalamat po shoppe at sa seller salamat po thank you thank you ang ganda po worth it ang bayad,1,0,1,0,"Review mentions 'ang ganda po' for product, 'worth it ang bayad' relates to the price.",,,,,
214,salamat shopee ang bilis nang delivery superb ang quality na happy ang incoming grade 10 student namin authentic greatquality,1,1,0,0,'superb ang quality' and 'authentic greatquality' are about the product. 'ang bilis nang delivery' is about delivery.,,,,,
215,ang ganda po ng item  sakto din po na dumating sya kaninang umaga kaya na try ko agad yung sapatos kase pupunta akong school at in fairness naman ang sarap po nya ipang lakad stanseventeen,1,1,0,0,'ang ganda po ng item' and 'ang sarap po nya ipang lakad' relate to the product. 'sakto din po na dumating sya kaninang umaga' is delivery.,,,,,
216,medyo manipis sya love the bag its just na nipisan rako niya ambi nakog baga pero di mn pd sya nipis jd i bought 2 bags for my kiddos for the next school year and they love it bibili din ako for my husband if my money nako,1,0,0,0,'medyo manipis sya' and 'love the bag' both relate to product.,,,,,
217,malakas ung hangin manlalamig mukhamo sana magtagal sinubukan ko muna bago mag rate   ok naman ung product almost 3 hours sa akin bagomalowbat pero naka high nayon cguro aabot pa xah nang ilang hours if low lang gamitin perfect to pag my power bank ka sure na sure,1,0,0,0,"Talks about the product performance. It focuses on 'malakas ung hangin', battery life 'almost 3 hours sa akin bagomalowbat', and overall functionality, all relating to product aspects.",,,,,
